"","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName","aucroc","aupr"
"40","Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",47,7571,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","OtherCancerType",0.484289488582751,0.00592142238951628
"41","Mesothelioma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",86,7532,"Mesothelioma","OtherCancerType",0.703054448871182,0.0211474038830662
"42","Pancreatic Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",178,7440,"Pancreatic Adenocarcinoma","OtherCancerType",0.522147832555623,0.0227000379451965
"43","Pheochromocytoma and Paraganglioma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",178,7440,"Pheochromocytoma and Paraganglioma","OtherCancerType",0.754222458916616,0.0520006359429981
"44","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",496,7122,"Prostate Adenocarcinoma","OtherCancerType",0.66795253821237,0.138564791081671
"45","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",92,7526,"Rectum Adenocarcinoma","OtherCancerType",0.602241585848143,0.0140055940717054
"46","Skin Cutaneous Melanoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",102,7516,"Skin Cutaneous Melanoma","OtherCancerType",0.543744454303461,0.046975539770445
"47","Testicular Germ Cell Tumors","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",134,7484,"Testicular Germ Cell Tumors","OtherCancerType",0.67162583518931,0.0312770573242251
"48","Thymoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",120,7498,"Thymoma","OtherCancerType",0.680141791413468,0.0254307062956753
"49","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",505,7113,"Thyroid Carcinoma","OtherCancerType",0.947906285025909,0.753104232529228
"50","Uterine Carcinosarcoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",57,7561,"Uterine Carcinosarcoma","OtherCancerType",0.612420894283639,0.00897273431065004
"51","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",174,7444,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.574244720796445,0.0275236731268702
"52","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",80,7538,"Uveal Melanoma","OtherCancerType",0.798549683031107,0.0465618528249177
"53","Bladder Urothelial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",27,326,"Bladder Urothelial Carcinoma","OtherCancerType",0.865979381443299,0.577117600319107
"54","Brain Lower Grade Glioma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",39,314,"Brain Lower Grade Glioma","OtherCancerType",0.933268858800774,0.754757675070925
"55","Glioblastoma Multiforme","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",34,319,"Glioblastoma Multiforme","OtherCancerType",0.890526315789474,0.742931589901222
"56","Head and Neck Squamous Cell Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",27,326,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.972938144329897,0.826938825699873
"57","Lung Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",24,280,"Lung Adenocarcinoma","OtherCancerType",0.857142857142857,0.555354909330479
"58","Lung Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",41,312,"Lung Adenocarcinoma","OtherCancerType",0.89247311827957,0.810234103591418
"59","Lung Squamous Cell Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",49,304,"Lung Squamous Cell Carcinoma","OtherCancerType",0.849293563579278,0.565375089019661
"60","Ovarian Serous Cystadenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",20,333,"Ovarian Serous Cystadenocarcinoma","OtherCancerType",0.951178451178451,0.548832193066424
"61","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",20,333,"Prostate Adenocarcinoma","OtherCancerType",0.941077441077441,0.370367602447522
"62","Stomach Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",32,272,"Stomach Adenocarcinoma","OtherCancerType",0.86556927297668,0.34352868243348
"63","Stomach Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",38,315,"Stomach Adenocarcinoma","OtherCancerType",0.851063829787234,0.540281627884873
"64","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",50,303,"Thyroid Carcinoma","OtherCancerType",0.882222222222222,0.605682986764942
"65","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",110,759,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.971298892003738,0.828607011009658
"66","Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",47,7571,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","OtherCancerType",0.484289488582751,0.00592142238951628
"67","Mesothelioma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",86,7532,"Mesothelioma","OtherCancerType",0.703054448871182,0.0211474038830662
"68","Pancreatic Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",178,7440,"Pancreatic Adenocarcinoma","OtherCancerType",0.522147832555623,0.0227000379451965
"69","Pheochromocytoma and Paraganglioma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",178,7440,"Pheochromocytoma and Paraganglioma","OtherCancerType",0.754222458916616,0.0520006359429981
"70","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",496,7122,"Prostate Adenocarcinoma","OtherCancerType",0.66795253821237,0.138564791081671
"71","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",92,7526,"Rectum Adenocarcinoma","OtherCancerType",0.602241585848143,0.0140055940717054
"72","Skin Cutaneous Melanoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",102,7516,"Skin Cutaneous Melanoma","OtherCancerType",0.543744454303461,0.046975539770445
"73","Testicular Germ Cell Tumors","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",134,7484,"Testicular Germ Cell Tumors","OtherCancerType",0.67162583518931,0.0312770573242251
"74","Thymoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",120,7498,"Thymoma","OtherCancerType",0.680141791413468,0.0254307062956753
"75","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",505,7113,"Thyroid Carcinoma","OtherCancerType",0.947906285025909,0.753104232529228
"76","Uterine Carcinosarcoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",57,7561,"Uterine Carcinosarcoma","OtherCancerType",0.612420894283639,0.00897273431065004
"77","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",174,7444,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.574244720796445,0.0275236731268702
"78","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCBins_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",80,7538,"Uveal Melanoma","OtherCancerType",0.798549683031107,0.0465618528249177
