"","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName","aucroc","aupr"
"11","Stomach Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",78,750,"Stomach Adenocarcinoma","OtherCancerType",0.953429951690821,0.710507289669571
"12","Thyroid Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",69,759,"Thyroid Carcinoma","OtherCancerType",0.969603524229075,0.752550060088136
"13","Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",107,721,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.942708333333333,0.723767448138162
"14","Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",47,7571,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","OtherCancerType",0.465103478643769,0.00760332246869577
"15","Mesothelioma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",86,7532,"Mesothelioma","OtherCancerType",0.744860557768924,0.0214595805889796
"16","Pancreatic Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",178,7440,"Pancreatic Adenocarcinoma","OtherCancerType",0.525715155203895,0.0247199697575673
"17","Pheochromocytoma and Paraganglioma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",178,7440,"Pheochromocytoma and Paraganglioma","OtherCancerType",0.731271556096571,0.0450638270122857
"18","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",496,7122,"Prostate Adenocarcinoma","OtherCancerType",0.673818832877822,0.122727218933024
"19","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",92,7526,"Rectum Adenocarcinoma","OtherCancerType",0.618799126995848,0.0149179269461872
"20","Skin Cutaneous Melanoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",102,7516,"Skin Cutaneous Melanoma","OtherCancerType",0.55050280981958,0.0475237451695921
"21","Testicular Germ Cell Tumors","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",134,7484,"Testicular Germ Cell Tumors","OtherCancerType",0.662577951002227,0.0296880901959118
"22","Thymoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",120,7498,"Thymoma","OtherCancerType",0.660966602440591,0.0240040671045602
"23","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",505,7113,"Thyroid Carcinoma","OtherCancerType",0.952546393320976,0.784668076702492
"24","Uterine Carcinosarcoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",57,7561,"Uterine Carcinosarcoma","OtherCancerType",0.611059238510219,0.00924047275652515
"25","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",174,7444,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.571915153811706,0.0271996991090424
"26","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",80,7538,"Uveal Melanoma","OtherCancerType",0.794007076514817,0.0347499146723078
"27","Bladder Urothelial Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",38,790,"Bladder Urothelial Carcinoma","OtherCancerType",0.912926735711546,0.747306265331178
"28","Brain Lower Grade Glioma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",52,776,"Brain Lower Grade Glioma","OtherCancerType",0.952011494252874,0.445826599468065
"29","Stomach Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_CMS","metaDataFinalNonzeroQC_HiSeq_CMS",618,1013,"Stomach Adenocarcinoma","OtherCancerType",0.955811256801356,0.890222236329602
"30","Breast Invasive Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",1082,6536,"Breast Invasive Carcinoma","OtherCancerType",0.634293902746284,0.211749089934183
"31","Colon Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",62,766,"Colon Adenocarcinoma","OtherCancerType",0.983017952450267,0.787457947325749
"32","Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",78,750,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.887536231884058,0.485508230910648
"33","Lung Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",57,111,"SolidTissueNormal","PrimaryTumor",0.508021390374332,0.644986937980146
"34","Prostate Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",104,724,"Prostate Adenocarcinoma","OtherCancerType",0.946187007581388,0.652358017471954
"35","Rectum Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",34,794,"Rectum Adenocarcinoma","OtherCancerType",0.997478991596639,0.954967512690742
"36","Skin Cutaneous Melanoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",118,710,"Skin Cutaneous Melanoma","OtherCancerType",0.931857813547954,0.756877644468582
"37","Stomach Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",36,117,"SolidTissueNormal","PrimaryTumor",0.751428571428571,0.886584389305545
"38","Thyroid Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",69,759,"Thyroid Carcinoma","OtherCancerType",0.969603524229075,0.752550060088136
"39","Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",107,721,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.942708333333333,0.723767448138162
"40","Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",47,7571,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","OtherCancerType",0.465103478643769,0.00760332246869577
"41","Mesothelioma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",86,7532,"Mesothelioma","OtherCancerType",0.744860557768924,0.0214595805889796
"42","Pancreatic Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",178,7440,"Pancreatic Adenocarcinoma","OtherCancerType",0.525715155203895,0.0247199697575673
"43","Pheochromocytoma and Paraganglioma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",178,7440,"Pheochromocytoma and Paraganglioma","OtherCancerType",0.731271556096571,0.0450638270122857
"44","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",496,7122,"Prostate Adenocarcinoma","OtherCancerType",0.673818832877822,0.122727218933024
"45","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",92,7526,"Rectum Adenocarcinoma","OtherCancerType",0.618799126995848,0.0149179269461872
"46","Skin Cutaneous Melanoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",102,7516,"Skin Cutaneous Melanoma","OtherCancerType",0.55050280981958,0.0475237451695921
"47","Testicular Germ Cell Tumors","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",134,7484,"Testicular Germ Cell Tumors","OtherCancerType",0.662577951002227,0.0296880901959118
"48","Thymoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",120,7498,"Thymoma","OtherCancerType",0.660966602440591,0.0240040671045602
"49","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",505,7113,"Thyroid Carcinoma","OtherCancerType",0.952546393320976,0.784668076702492
"50","Uterine Carcinosarcoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",57,7561,"Uterine Carcinosarcoma","OtherCancerType",0.611059238510219,0.00924047275652515
"51","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",174,7444,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.571915153811706,0.0271996991090424
"52","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",80,7538,"Uveal Melanoma","OtherCancerType",0.794007076514817,0.0347499146723078
"53","Bladder Urothelial Carcinoma","Primary Tumor","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",51,818,"Bladder Urothelial Carcinoma","OtherCancerType",0.998639455782313,0.98098254956213
"54","Brain Lower Grade Glioma","Primary Tumor","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",52,817,"Brain Lower Grade Glioma","OtherCancerType",0.982857142857143,0.810038174473017
"55","Stomach Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_CMS","metaDataFinalNonzeroQC_HiSeq_CMS",618,1013,"Stomach Adenocarcinoma","OtherCancerType",0.955811256801356,0.890222236329602
"56","Breast Invasive Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",1082,6536,"Breast Invasive Carcinoma","OtherCancerType",0.634293902746284,0.211749089934183
"57","Colon Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",76,793,"Colon Adenocarcinoma","OtherCancerType",0.975450709627925,0.713441219345862
"58","Head and Neck Squamous Cell Carcinoma","Primary Tumor","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",86,783,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.943760683760684,0.831021841667528
"59","Lung Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",111,758,"Lung Adenocarcinoma","OtherCancerType",0.987318115071419,0.946738750398114
"60","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",116,753,"Prostate Adenocarcinoma","OtherCancerType",0.985359477124183,0.887507427143335
"61","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",36,833,"Rectum Adenocarcinoma","OtherCancerType",0.975100401606426,0.738893594692196
"62","Skin Cutaneous Melanoma","Blood Derived Normal","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",118,710,"Skin Cutaneous Melanoma","OtherCancerType",0.931857813547954,0.756877644468582
"63","Stomach Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",117,752,"Stomach Adenocarcinoma","OtherCancerType",0.981587301587302,0.937620529953517
"64","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",74,795,"Thyroid Carcinoma","OtherCancerType",0.987967914438503,0.918981132725305
"65","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQC_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",110,759,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.980910425844347,0.858995996922279
"66","Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",47,7571,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","OtherCancerType",0.465103478643769,0.00760332246869577
"67","Mesothelioma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",86,7532,"Mesothelioma","OtherCancerType",0.744860557768924,0.0214595805889796
"68","Pancreatic Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",178,7440,"Pancreatic Adenocarcinoma","OtherCancerType",0.525715155203895,0.0247199697575673
"69","Pheochromocytoma and Paraganglioma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",178,7440,"Pheochromocytoma and Paraganglioma","OtherCancerType",0.731271556096571,0.0450638270122857
"70","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",496,7122,"Prostate Adenocarcinoma","OtherCancerType",0.673818832877822,0.122727218933024
"71","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",92,7526,"Rectum Adenocarcinoma","OtherCancerType",0.618799126995848,0.0149179269461872
"72","Skin Cutaneous Melanoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",102,7516,"Skin Cutaneous Melanoma","OtherCancerType",0.55050280981958,0.0475237451695921
"73","Testicular Germ Cell Tumors","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",134,7484,"Testicular Germ Cell Tumors","OtherCancerType",0.662577951002227,0.0296880901959118
"74","Thymoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",120,7498,"Thymoma","OtherCancerType",0.660966602440591,0.0240040671045602
"75","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",505,7113,"Thyroid Carcinoma","OtherCancerType",0.952546393320976,0.784668076702492
"76","Uterine Carcinosarcoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",57,7561,"Uterine Carcinosarcoma","OtherCancerType",0.611059238510219,0.00924047275652515
"77","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",174,7444,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.571915153811706,0.0271996991090424
"78","Uveal Melanoma","Primary Tumor","countsVbFinalNonzeroQCWIS_HiSeq_UNC","metaDataFinalNonzeroQC_HiSeq_UNC",80,7538,"Uveal Melanoma","OtherCancerType",0.794007076514817,0.0347499146723078
