"","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName","aucroc","aupr"
"15","Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",78,750,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.856425120772947,0.337882354354744
"16","Lung Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",57,111,"SolidTissueNormal","PrimaryTumor",0.561497326203209,0.716159100495578
"17","Prostate Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",104,724,"Prostate Adenocarcinoma","OtherCancerType",0.942916604727219,0.640641538431456
"18","Rectum Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",34,794,"Rectum Adenocarcinoma","OtherCancerType",0.94327731092437,0.560931693828818
"19","Skin Cutaneous Melanoma","Blood Derived Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",118,710,"Skin Cutaneous Melanoma","OtherCancerType",0.887055667337358,0.586448527565402
"20","Stomach Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",36,117,"SolidTissueNormal","PrimaryTumor",0.654285714285714,0.882263656563962
"21","Thyroid Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",69,759,"Thyroid Carcinoma","OtherCancerType",0.9715859030837,0.749208702572454
"22","Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",107,721,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.890480324074074,0.629750939286517
"23","Bladder Urothelial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",51,818,"Bladder Urothelial Carcinoma","OtherCancerType",0.89687074829932,0.40049348819377
"24","Brain Lower Grade Glioma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",52,817,"Brain Lower Grade Glioma","OtherCancerType",0.933333333333333,0.342130328815458
"25","Colon Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",76,793,"Colon Adenocarcinoma","OtherCancerType",0.981971614883007,0.809415327083523
"26","Head and Neck Squamous Cell Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",86,783,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.965128205128205,0.86369710153506
"27","Lung Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",111,758,"Lung Adenocarcinoma","OtherCancerType",0.964490722199973,0.857912914035219
"28","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",116,753,"Prostate Adenocarcinoma","OtherCancerType",0.949019607843137,0.632110690868672
"29","Rectum Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",36,833,"Rectum Adenocarcinoma","OtherCancerType",0.983132530120482,0.661327279543397
"30","Skin Cutaneous Melanoma","Blood Derived Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",118,710,"Skin Cutaneous Melanoma","OtherCancerType",0.887055667337358,0.586448527565402
"31","Stomach Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",117,752,"Stomach Adenocarcinoma","OtherCancerType",0.966857142857143,0.898662657679214
"32","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",74,795,"Thyroid Carcinoma","OtherCancerType",0.98109243697479,0.886927558221607
"33","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",110,759,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.960218929381925,0.793793569495476
