"","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName","aucroc","aupr"
"24","Thyroid Carcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",43,261,"Thyroid Carcinoma","OtherCancerType",0.790598290598291,0.427890618014947
"25","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",74,795,"Thyroid Carcinoma","OtherCancerType",0.98109243697479,0.886927558221607
"26","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",110,759,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.960218929381925,0.793793569495476
"27","Bladder Urothelial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",27,326,"Bladder Urothelial Carcinoma","OtherCancerType",0.805412371134021,0.485384905065863
"28","Brain Lower Grade Glioma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",39,314,"Brain Lower Grade Glioma","OtherCancerType",0.946808510638298,0.691239279531635
"29","Glioblastoma Multiforme","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",34,319,"Glioblastoma Multiforme","OtherCancerType",0.843157894736842,0.6582403878554
"30","Head and Neck Squamous Cell Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",27,326,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.931701030927835,0.813219369446563
"31","Lung Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",24,280,"Lung Adenocarcinoma","OtherCancerType",0.872448979591837,0.326154245599275
"32","Lung Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",41,312,"Lung Adenocarcinoma","OtherCancerType",0.886200716845878,0.783173644755209
"33","Lung Squamous Cell Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",49,304,"Lung Squamous Cell Carcinoma","OtherCancerType",0.904238618524333,0.506125865521922
"34","Ovarian Serous Cystadenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",20,333,"Ovarian Serous Cystadenocarcinoma","OtherCancerType",0.877104377104377,0.360923616205931
"35","Prostate Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",20,333,"Prostate Adenocarcinoma","OtherCancerType",0.794612794612795,0.153208719820151
"36","Stomach Adenocarcinoma","Blood Derived Normal","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",32,272,"Stomach Adenocarcinoma","OtherCancerType",0.832647462277092,0.275358912625087
"37","Stomach Adenocarcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",38,315,"Stomach Adenocarcinoma","OtherCancerType",0.774661508704062,0.489066278342203
"38","Thyroid Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_Broad_WGS","metaDataFinalNonzeroQC_HiSeq_Broad_WGS",50,303,"Thyroid Carcinoma","OtherCancerType",0.817037037037037,0.494864748930843
"39","Uterine Corpus Endometrial Carcinoma","Primary Tumor","countsVbFinalNonzeroQCBinsWIS_HiSeq_HMS","metaDataFinalNonzeroQC_HiSeq_HMS",110,759,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.960218929381925,0.793793569495476
