"","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName","aucroc","aupr"
"47","Rectum Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFilt_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",20,452,"Rectum Adenocarcinoma","OtherCancerType",0.861728395061728,0.139671003608766
"48","Sarcoma","Blood Derived Normal","vsnmDataGenusKrakenQCFilt_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",23,449,"Sarcoma","OtherCancerType",1,1
"49","Stomach Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFilt_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",24,448,"Stomach Adenocarcinoma","OtherCancerType",0.797441364605544,0.314595566668649
"50","Thyroid Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFilt_noMutFoundation","metaDataFinalNonzeroQC_noMutFoundation",43,238,"Thyroid Carcinoma","OtherCancerType",0.907276995305164,0.643987112341536
"51","Bladder Urothelial Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",36,622,"Bladder Urothelial Carcinoma","OtherCancerType",0.889784946236559,0.541049856943281
"52","Breast Invasive Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",82,576,"Breast Invasive Carcinoma","OtherCancerType",0.995397286821705,0.969648650458525
"53","Colon Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",64,594,"Colon Adenocarcinoma","OtherCancerType",0.908042578356002,0.434335559791214
"54","Esophageal Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",30,628,"Esophageal Carcinoma","OtherCancerType",0.91193853427896,0.40378243960409
"55","Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",31,627,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.934988179669031,0.431916734151275
"56","Glioblastoma Multiforme","Blood Derived Normal","vsnmDataGenusKrakenQCFilt_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",32,440,"Glioblastoma Multiforme","OtherCancerType",0.982323232323232,0.92089637942341
"57","Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFilt_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",23,449,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.978855721393035,0.68184847084104
"58","Liver Hepatocellular Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",21,637,"Liver Hepatocellular Carcinoma","OtherCancerType",0.970331588132635,0.334892826550344
"59","Lung Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",66,592,"Lung Adenocarcinoma","OtherCancerType",0.898899791852513,0.720726580786733
"60","Kidney Renal Papillary Cell Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFilt_noMutFoundation","metaDataFinalNonzeroQC_noMutFoundation",24,257,"Kidney Renal Papillary Cell Carcinoma","OtherCancerType",0.936920222634508,0.561418764993549
"61","Rectum Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",33,625,"Rectum Adenocarcinoma","OtherCancerType",0.843731431966726,0.26727971138424
"62","Skin Cutaneous Melanoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",74,584,"Skin Cutaneous Melanoma","OtherCancerType",0.892207792207792,0.495265787201266
"63","Stomach Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",64,594,"Stomach Adenocarcinoma","OtherCancerType",0.939680662329982,0.744150655613312
"64","Thyroid Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",89,569,"Thyroid Carcinoma","OtherCancerType",0.904524886877828,0.633066105570177
"65","Uveal Melanoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",21,637,"Uveal Melanoma","OtherCancerType",0.971204188481675,0.505054876125635
"66","Rectum Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFilt_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",20,452,"Rectum Adenocarcinoma","OtherCancerType",0.861728395061728,0.139671003608766
"67","Sarcoma","Blood Derived Normal","vsnmDataGenusKrakenQCFilt_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",23,449,"Sarcoma","OtherCancerType",1,1
"68","Stomach Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFilt_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",24,448,"Stomach Adenocarcinoma","OtherCancerType",0.797441364605544,0.314595566668649
"69","Thyroid Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFilt_noMutFoundation","metaDataFinalNonzeroQC_noMutFoundation",43,238,"Thyroid Carcinoma","OtherCancerType",0.907276995305164,0.643987112341536
"70","Bladder Urothelial Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",36,622,"Bladder Urothelial Carcinoma","OtherCancerType",0.889784946236559,0.541049856943281
"71","Breast Invasive Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",82,576,"Breast Invasive Carcinoma","OtherCancerType",0.995397286821705,0.969648650458525
"72","Breast Invasive Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",25,447,"Breast Invasive Carcinoma","OtherCancerType",0.908315565031983,0.406046556385674
"73","Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",28,444,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType",0.855263157894737,0.399736489552879
"74","Colon Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",34,438,"Colon Adenocarcinoma","OtherCancerType",0.757251908396947,0.342187363632949
"75","Glioblastoma Multiforme","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",32,440,"Glioblastoma Multiforme","OtherCancerType",0.914983164983165,0.657841209366532
"76","Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",23,449,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.932835820895522,0.2612730028621
"77","Liver Hepatocellular Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",21,637,"Liver Hepatocellular Carcinoma","OtherCancerType",0.970331588132635,0.334892826550344
"78","Lung Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",66,592,"Lung Adenocarcinoma","OtherCancerType",0.898899791852513,0.720726580786733
"79","Kidney Renal Papillary Cell Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",25,447,"Kidney Renal Papillary Cell Carcinoma","OtherCancerType",0.823027718550107,0.290761624415573
"80","Rectum Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",33,625,"Rectum Adenocarcinoma","OtherCancerType",0.843731431966726,0.26727971138424
"81","Skin Cutaneous Melanoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",74,584,"Skin Cutaneous Melanoma","OtherCancerType",0.892207792207792,0.495265787201266
"82","Stomach Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",64,594,"Stomach Adenocarcinoma","OtherCancerType",0.939680662329982,0.744150655613312
"83","Ovarian Serous Cystadenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",21,451,"Ovarian Serous Cystadenocarcinoma","OtherCancerType",0.854320987654321,0.465211920408646
"84","Prostate Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",99,373,"Prostate Adenocarcinoma","OtherCancerType",0.975768872320597,0.908470280979292
"85","Rectum Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",20,452,"Rectum Adenocarcinoma","OtherCancerType",0.723456790123457,0.132006741378192
"86","Sarcoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",23,449,"Sarcoma","OtherCancerType",0.998756218905473,0.97430822002879
"87","Stomach Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",24,448,"Stomach Adenocarcinoma","OtherCancerType",0.812366737739872,0.347130509723934
"88","Thyroid Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",51,421,"Thyroid Carcinoma","OtherCancerType",0.900529100529101,0.458584651875337
"89","Bladder Urothelial Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",36,622,"Bladder Urothelial Carcinoma","OtherCancerType",0.889784946236559,0.541049856943281
"90","Breast Invasive Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",82,576,"Breast Invasive Carcinoma","OtherCancerType",0.995397286821705,0.969648650458525
"91","Breast Invasive Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",25,447,"Breast Invasive Carcinoma","OtherCancerType",0.908315565031983,0.406046556385674
"92","Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutFoundation","metaDataFinalNonzeroQC_noMutFoundation",23,258,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType",0.874458874458874,0.732956868687246
"93","Colon Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutFoundation","metaDataFinalNonzeroQC_noMutFoundation",29,252,"Colon Adenocarcinoma","OtherCancerType",0.961666666666667,0.72884747725734
"94","Glioblastoma Multiforme","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",32,440,"Glioblastoma Multiforme","OtherCancerType",0.914983164983165,0.657841209366532
"95","Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",23,449,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.932835820895522,0.2612730028621
"96","Liver Hepatocellular Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",21,637,"Liver Hepatocellular Carcinoma","OtherCancerType",0.970331588132635,0.334892826550344
"97","Lung Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",66,592,"Lung Adenocarcinoma","OtherCancerType",0.898899791852513,0.720726580786733
"98","Kidney Renal Papillary Cell Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutFoundation","metaDataFinalNonzeroQC_noMutFoundation",24,257,"Kidney Renal Papillary Cell Carcinoma","OtherCancerType",0.942486085343228,0.50582807890725
"99","Rectum Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",33,625,"Rectum Adenocarcinoma","OtherCancerType",0.843731431966726,0.26727971138424
"100","Skin Cutaneous Melanoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",74,584,"Skin Cutaneous Melanoma","OtherCancerType",0.892207792207792,0.495265787201266
"101","Stomach Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_BDN_EarlyStage","metaDataFinalNonzeroQCPath_BDN_EarlyStage",64,594,"Stomach Adenocarcinoma","OtherCancerType",0.939680662329982,0.744150655613312
"102","Ovarian Serous Cystadenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",21,451,"Ovarian Serous Cystadenocarcinoma","OtherCancerType",0.854320987654321,0.465211920408646
"103","Prostate Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutFoundation","metaDataFinalNonzeroQC_noMutFoundation",57,224,"Prostate Adenocarcinoma","OtherCancerType",0.895522388059702,0.783793289312792
"104","Rectum Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",20,452,"Rectum Adenocarcinoma","OtherCancerType",0.723456790123457,0.132006741378192
"105","Sarcoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",23,449,"Sarcoma","OtherCancerType",0.998756218905473,0.97430822002879
"106","Stomach Adenocarcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutGuardant","metaDataFinalNonzeroQC_noMutGuardant",24,448,"Stomach Adenocarcinoma","OtherCancerType",0.812366737739872,0.347130509723934
"107","Thyroid Carcinoma","Blood Derived Normal","vsnmDataGenusKrakenQCFiltWIS_noMutFoundation","metaDataFinalNonzeroQC_noMutFoundation",43,238,"Thyroid Carcinoma","OtherCancerType",0.946009389671362,0.665272891908583
