"","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName","aucroc","aupr"
"31","Kidney Renal Clear Cell Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",110,1025,"SolidTissueNormal","PrimaryTumor",0.991708617115783,0.999084204525335
"32","Kidney Renal Papillary Cell Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",36,322,"SolidTissueNormal","PrimaryTumor",0.997916666666667,0.999786322913184
"33","Liver Hepatocellular Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",72,416,"SolidTissueNormal","PrimaryTumor",0.973118279569892,0.995197507244605
"34","Lung Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",134,681,"SolidTissueNormal","PrimaryTumor",0.888112745098039,0.974196111983457
"35","Lung Squamous Cell Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",81,539,"SolidTissueNormal","PrimaryTumor",0.959627329192547,0.991960992166744
"36","Prostate Adenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",121,1745,"Prostate Adenocarcinoma","OtherCancerType",0.975249628213299,0.787823869948773
"37","Rectum Adenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",58,1808,"Rectum Adenocarcinoma","OtherCancerType",0.999240286520512,0.977999058500283
"38","Sarcoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",36,1830,"Sarcoma","OtherCancerType",0.979052823315118,0.85331986472189
"39","Skin Cutaneous Melanoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",158,1708,"Skin Cutaneous Melanoma","OtherCancerType",0.929604388297872,0.625136432830308
"40","Stomach Adenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",115,1751,"Stomach Adenocarcinoma","OtherCancerType",0.961680672268908,0.808172018689135
"41","Prostate Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",67,640,"SolidTissueNormal","PrimaryTumor",0.917447916666667,0.988945722405027
"42","Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",161,1705,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.958374103065884,0.839943078985398
"43","Uveal Melanoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",51,1815,"Uveal Melanoma","OtherCancerType",0.999877450980392,0.995697431924162
"44","Stomach Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",113,851,"SolidTissueNormal","PrimaryTumor",0.958407605466429,0.994455540674434
"45","Thyroid Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",79,655,"SolidTissueNormal","PrimaryTumor",0.828748890860692,0.97363910992547
"46","Uterine Corpus Endometrial Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",33,1027,"SolidTissueNormal","PrimaryTumor",0.972582972582973,0.99916141391542
"47","Adrenocortical Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",79,13804,"Adrenocortical Carcinoma","OtherCancerType",0.992167403378726,0.957794681606659
"48","Bladder Urothelial Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",557,13326,"Bladder Urothelial Carcinoma","OtherCancerType",0.902536183574807,0.444128785615168
"49","Brain Lower Grade Glioma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",606,13277,"Brain Lower Grade Glioma","OtherCancerType",0.976861606579343,0.899731915463219
"50","Breast Invasive Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",1238,12645,"Breast Invasive Carcinoma","OtherCancerType",0.963071426084225,0.853675289675166
"51","Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",374,13509,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType",0.958851889719363,0.735583785559433
"52","Cholangiocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",36,13847,"Cholangiocarcinoma","OtherCancerType",0.784448724121329,0.0630470742978767
"53","Colon Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",825,13058,"Colon Adenocarcinoma","OtherCancerType",0.982468198933539,0.84276117462431
"54","Esophageal Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",253,13630,"Esophageal Carcinoma","OtherCancerType",0.980963560772805,0.851104982271158
"55","Glioblastoma Multiforme","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",382,13501,"Glioblastoma Multiforme","OtherCancerType",0.996213991769547,0.915714407653723
"56","Head and Neck Squamous Cell Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",691,13192,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.989758258769697,0.91450936708584
"57","Kidney Chromophobe","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",116,13767,"Kidney Chromophobe","OtherCancerType",0.998354935194417,0.863120947809429
"58","Kidney Renal Clear Cell Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",1025,12858,"Kidney Renal Clear Cell Carcinoma","OtherCancerType",0.996130391124391,0.970501226922251
"59","Kidney Renal Papillary Cell Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",322,13561,"Kidney Renal Papillary Cell Carcinoma","OtherCancerType",0.964274008521796,0.63035668183044
"60","Liver Hepatocellular Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",416,13467,"Liver Hepatocellular Carcinoma","OtherCancerType",0.99106116256787,0.933592075861436
"61","Lung Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",681,13202,"Lung Adenocarcinoma","OtherCancerType",0.960748415527827,0.71389613267294
"62","Lung Squamous Cell Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",539,13344,"Lung Squamous Cell Carcinoma","OtherCancerType",0.964700387752664,0.745048197740956
"63","Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",54,13829,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","OtherCancerType",0.857280617164899,0.465781456786731
"64","Mesothelioma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",87,13796,"Mesothelioma","OtherCancerType",0.93555972785069,0.474153739992576
"65","Ovarian Serous Cystadenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",913,12970,"Ovarian Serous Cystadenocarcinoma","OtherCancerType",0.992275778706002,0.958978216407013
"66","Pancreatic Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",178,13705,"Pancreatic Adenocarcinoma","OtherCancerType",0.981792980636397,0.786136751952208
"67","Pheochromocytoma and Paraganglioma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",178,13705,"Pheochromocytoma and Paraganglioma","OtherCancerType",0.990370978919879,0.767887189694981
"68","Prostate Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",640,13243,"Prostate Adenocarcinoma","OtherCancerType",0.976895560590802,0.865537324593911
"69","Rectum Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",298,13585,"Rectum Adenocarcinoma","OtherCancerType",0.996682980630041,0.92646499331909
"70","Sarcoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",299,13584,"Sarcoma","OtherCancerType",0.970323292203764,0.848725409528193
"71","Skin Cutaneous Melanoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",121,13762,"Skin Cutaneous Melanoma","OtherCancerType",0.940474267872524,0.637656848078809
"72","Stomach Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",851,13032,"Stomach Adenocarcinoma","OtherCancerType",0.982915243354953,0.875557917527397
"73","Testicular Germ Cell Tumors","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",134,13749,"Testicular Germ Cell Tumors","OtherCancerType",0.9722296314258,0.842320912036472
"74","Thymoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",120,13763,"Thymoma","OtherCancerType",0.954073804909561,0.504960876084982
"75","Thyroid Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",655,13228,"Thyroid Carcinoma","OtherCancerType",0.978766355332456,0.835827100383133
"76","Uterine Carcinosarcoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",57,13826,"Uterine Carcinosarcoma","OtherCancerType",0.984326018808777,0.92769573167139
"77","Uterine Corpus Endometrial Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",1027,12856,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.950956007167107,0.821696093825698
"78","Uveal Melanoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",131,13752,"Uveal Melanoma","OtherCancerType",0.989407925407925,0.904943517860797
"79","Bladder Urothelial Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",124,1719,"Bladder Urothelial Carcinoma","OtherCancerType",0.948202571503542,0.704258954586487
"80","Brain Lower Grade Glioma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",91,1752,"Brain Lower Grade Glioma","OtherCancerType",0.998377425044092,0.977783369786254
"81","Breast Invasive Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",107,1736,"Breast Invasive Carcinoma","OtherCancerType",0.995612980769231,0.917768307231937
"82","Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",70,1773,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType",0.970406241592682,0.742726352925451
"83","Colon Adenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",109,1734,"Colon Adenocarcinoma","OtherCancerType",0.986298076923077,0.861357050918548
"84","Esophageal Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",48,1795,"Esophageal Carcinoma","OtherCancerType",0.992166755177908,0.872965754886158
"85","Glioblastoma Multiforme","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",70,1773,"Glioblastoma Multiforme","OtherCancerType",0.995516097211012,0.92454083164857
"86","Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",142,1701,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.924089635854342,0.752293811006859
"87","Glioblastoma Multiforme","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",382,13501,"Glioblastoma Multiforme","OtherCancerType",0.996213991769547,0.915714407653723
"88","Head and Neck Squamous Cell Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",691,13192,"Head and Neck Squamous Cell Carcinoma","OtherCancerType",0.989758258769697,0.91450936708584
"89","Kidney Renal Papillary Cell Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",34,1809,"Kidney Renal Papillary Cell Carcinoma","OtherCancerType",0.998523985239852,0.928811671469485
"90","Liver Hepatocellular Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",32,1811,"Liver Hepatocellular Carcinoma","OtherCancerType",0.984653161448742,0.761365068479608
"91","Lung Adenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",91,1752,"Lung Adenocarcinoma","OtherCancerType",0.988077601410935,0.905206055701485
"92","Liver Hepatocellular Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",416,13467,"Liver Hepatocellular Carcinoma","OtherCancerType",0.99106116256787,0.933592075861436
"93","Lung Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",681,13202,"Lung Adenocarcinoma","OtherCancerType",0.960748415527827,0.71389613267294
"94","Ovarian Serous Cystadenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",55,1788,"Ovarian Serous Cystadenocarcinoma","OtherCancerType",0.99580223880597,0.834137692766848
"95","Prostate Adenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",121,1722,"Prostate Adenocarcinoma","OtherCancerType",0.989502583979328,0.86806313859068
"96","Rectum Adenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",58,1785,"Rectum Adenocarcinoma","OtherCancerType",0.99802089059923,0.952201644964796
"97","Sarcoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",36,1807,"Sarcoma","OtherCancerType",0.998339483394834,0.925609392923584
"98","Skin Cutaneous Melanoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",158,1685,"Skin Cutaneous Melanoma","OtherCancerType",0.94227933431641,0.604193662417688
"99","Stomach Adenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",115,1728,"Stomach Adenocarcinoma","OtherCancerType",0.949693390869861,0.774276171152029
"100","Thyroid Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",137,1706,"Thyroid Carcinoma","OtherCancerType",0.951887738055463,0.786615265384085
"101","Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",155,1688,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.96223577934353,0.835516577839278
"102","Uveal Melanoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",51,1792,"Uveal Melanoma","OtherCancerType",0.998386095592799,0.968481375051909
"103","Skin Cutaneous Melanoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",121,13762,"Skin Cutaneous Melanoma","OtherCancerType",0.940474267872524,0.637656848078809
"104","Stomach Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",851,13032,"Stomach Adenocarcinoma","OtherCancerType",0.982915243354953,0.875557917527397
"105","Testicular Germ Cell Tumors","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",134,13749,"Testicular Germ Cell Tumors","OtherCancerType",0.9722296314258,0.842320912036472
"106","Thymoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",120,13763,"Thymoma","OtherCancerType",0.954073804909561,0.504960876084982
"107","Thyroid Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",655,13228,"Thyroid Carcinoma","OtherCancerType",0.978766355332456,0.835827100383133
"108","Uterine Carcinosarcoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",57,13826,"Uterine Carcinosarcoma","OtherCancerType",0.984326018808777,0.92769573167139
"109","Uterine Corpus Endometrial Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",1027,12856,"Uterine Corpus Endometrial Carcinoma","OtherCancerType",0.950956007167107,0.821696093825698
"110","Uveal Melanoma","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",131,13752,"Uveal Melanoma","OtherCancerType",0.989407925407925,0.904943517860797
"111","Bladder Urothelial Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",124,1719,"Bladder Urothelial Carcinoma","OtherCancerType",0.948202571503542,0.704258954586487
"112","Bladder Urothelial Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",48,548,"SolidTissueNormal","PrimaryTumor",0.879790940766551,0.983740715449148
"113","Breast Invasive Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",107,1736,"Breast Invasive Carcinoma","OtherCancerType",0.995612980769231,0.917768307231937
"114","Breast Invasive Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",129,1196,"SolidTissueNormal","PrimaryTumor",0.957953543075566,0.992242555115549
"115","Colon Adenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",109,1734,"Colon Adenocarcinoma","OtherCancerType",0.986298076923077,0.861357050918548
"116","Esophageal Carcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",48,1795,"Esophageal Carcinoma","OtherCancerType",0.992166755177908,0.872965754886158
"117","Colon Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",66,409,"SolidTissueNormal","PrimaryTumor",0.942622950819672,0.989371334267405
"118","Esophageal Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",37,253,"SolidTissueNormal","PrimaryTumor",0.876363636363636,0.979195621879869
"119","Glioblastoma Multiforme","Primary Tumor","snmDataSampleTypeWithExpStrategy","metadataSamplesAllQC",382,13501,"Glioblastoma Multiforme","OtherCancerType",0.996213991769547,0.915714407653723
"120","Head and Neck Squamous Cell Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",24,167,"SolidTissueNormal","PrimaryTumor",0.817142857142857,0.967939783016702
"121","Kidney Chromophobe","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",66,116,"SolidTissueNormal","PrimaryTumor",0.993808049535604,0.996430563029286
"122","Kidney Renal Clear Cell Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",110,1015,"SolidTissueNormal","PrimaryTumor",0.986144338118022,0.998448609734778
"123","Kidney Renal Papillary Cell Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",36,321,"SolidTissueNormal","PrimaryTumor",0.923958333333333,0.99066040340792
"124","Liver Hepatocellular Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",72,416,"SolidTissueNormal","PrimaryTumor",0.960445468509985,0.992846547877584
"125","Lung Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",134,653,"SolidTissueNormal","PrimaryTumor",0.858333333333333,0.963508541522976
"126","Lung Squamous Cell Carcinoma","Primary Tumor vs Solid Tissue Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",80,538,"SolidTissueNormal","PrimaryTumor",0.989906832298137,0.998479793307673
"127","Prostate Adenocarcinoma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_MatchedSamp","metadataSamplesAllQC_MatchedSamp",121,1722,"Prostate Adenocarcinoma","OtherCancerType",0.989502583979328,0.86806313859068
